ano,ano_ingresso,avaliador4,cf,cg,ct,defasagem,destaque_ida,destaque_ieg,destaque_ipv,fase,fase_ideal,gênero,iaa,ian,ida,ieg,inde,instituição_de_ensino,ips,ipv,nº_av,pedra,ra,rec_psicologia,turma
2022,2022,,30.0,"190,000",3.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"8,0","5,000","8,5","9,6","7,836",Escola Pública,"7,5","7,778",3.0,Ametista,RA-357,Não atendido,D
2022,2022,,150.0,"795,000",10.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"7,5","5,000","0,0","6,5","5,412",Escola Pública,"7,5","7,556",3.0,Quartzo,RA-358,Não atendido,D
2022,2019,,108.0,"625,000",8.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"9,0","5,000","4,6","7,0","6,606",Escola Pública,"7,5","7,500",3.0,Ametista,RA-359,Não atendido,D
2022,2019,,70.0,"463,000",5.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"9,5","5,000","5,2","8,5","7,075",Escola Pública,"7,5","7,500",3.0,Ametista,RA-360,Não atendido,D
2022,2022,,93.0,"576,000",16.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"7,9","5,000","5,0","9,2","6,731",Escola Pública,"6,3","6,778",3.0,Ágata,RA-361,Sem limitações,F
2022,2018,,51.0,"350,000",7.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"8,5","5,000","7,9","7,9","7,413",Escola Pública,"7,5","7,500",3.0,Ágata,RA-362,Sem limitações,F
2022,2022,,104.0,"610,000",17.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"10,0","5,000","2,0","10,0","6,644",Escola Pública,"6,9","7,056",3.0,Ágata,RA-363,Sem limitações,F
2022,2019,,1.0,"12,000",1.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menino,"9,5","10,000","8,8","10,0","8,750",Escola Pública,"7,5","8,167",3.0,Ametista,RA-364,Sem limitações,F
2022,2022,,17.0,"129,000",3.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menina,"8,0","10,000","7,8","10,0","8,063",Escola Pública,"5,0","7,833",3.0,Topázio,RA-365,Sem limitações,F
2022,2022,,67.0,"437,000",9.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"9,5","5,000","5,5","9,4","7,181",Escola Pública,"7,5","6,833",3.0,Ametista,RA-366,Sem limitações,F
2022,2018,,76.0,"506,000",14.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"8,5","5,000","6,7","7,4","6,950",Escola Pública,"6,3","7,500",3.0,Topázio,RA-367,Sem limitações,F
2022,2018,,74.0,"497,000",12.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"8,0","5,000","7,3","7,9","6,969",Rede Decisão,"5,0","7,500",3.0,Ametista,RA-368,Requer avaliação,F
2022,2022,,73.0,"496,000",11.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menino,"9,0","10,000","4,8","6,9","6,973",Escola Pública,"7,5","6,889",3.0,Ágata,RA-369,Sem limitações,F
2022,2018,,71.0,"465,000",10.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"8,5","5,000","7,2","8,2","7,066",Rede Decisão,"5,0","7,611",3.0,Ametista,RA-370,Requer avaliação,F
2022,2022,,16.0,"111,000",2.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menina,"9,5","10,000","8,4","8,0","8,112",Escola Pública,"6,9","7,667",3.0,Topázio,RA-371,Sem limitações,F
2022,2021,,57.0,"389,000",8.0,0,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menino,"8,5","10,000","7,8","5,5","7,304",Escola Pública,"6,9","7,389",3.0,Topázio,RA-372,Sem limitações,F
2022,2022,,46.0,"308,000",6.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menino,"6,4","10,000","7,3","9,5","7,503",Escola Pública,"5,0","6,944",3.0,Ametista,RA-373,Requer avaliação,F
2022,2021,,34.0,"217,000",5.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"9,0","5,000","6,9","9,8","7,747",Escola Pública,"7,5","7,944",3.0,Ágata,RA-374,Sem limitações,F
2022,2019,,32.0,"194,000",4.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menino,"9,0","10,000","5,4","9,5","7,831",Escola Pública,"7,5","7,667",3.0,Topázio,RA-375,Sem limitações,F
2022,2019,,75.0,"500,000",13.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"9,0","5,000","4,3","9,0","6,957",Escola Pública,"7,5","7,500",3.0,Ametista,RA-376,Sem limitações,F
2022,2021,,92.0,"571,000",15.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"9,0","5,000","6,2","7,7","6,743",Escola Pública,"5,6","6,833",3.0,Quartzo,RA-377,Requer avaliação,F
2022,2021,,62.0,"428,000",3.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"9,0","5,000","8,1","6,8","7,203",Escola Pública,"5,6","7,889",3.0,Ágata,RA-378,Requer avaliação,I
2022,2022,,95.0,"581,000",7.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"8,5","5,000","5,0","8,1","6,722",Escola Pública,"7,5","6,778",3.0,Ágata,RA-379,Sem limitações,I
2022,2017,,154.0,"842,000",13.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"7,9","5,000","2,5","4,4","4,556",Escola Pública,"5,0","4,833",3.0,Ametista,RA-380,Requer avaliação,I
2022,2018,,114.0,"649,000",9.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"9,0","5,000","3,3","8,3","6,454",Escola Pública,"6,9","6,944",3.0,Ágata,RA-381,Sem limitações,I
2022,2017,,88.0,"561,000",5.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 4 (9º ano),Menino,"9,0","5,000","5,4","7,7","6,777",Escola Pública,"6,3","7,333",3.0,Ametista,RA-382,Sem limitações,I
2022,2019,,5.0,"47,000",1.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menino,"9,0","10,000","8,1","9,6","8,400",Escola Pública,"7,5","7,778",3.0,Topázio,RA-383,Sem limitações,I
2022,2017,,44.0,"291,000",2.0,-1,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"9,0","5,000","8,1","8,4","7,558",Escola Pública,"6,3","8,000",3.0,Ametista,RA-384,Requer avaliação,I
2022,2022,,131.0,"712,000",12.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"7,4","5,000","4,9","7,5","6,083",Escola Pública,"5,0","6,500",3.0,Ágata,RA-385,Sem limitações,I
2022,2019,,130.0,"707,000",11.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"10,0","5,000","4,0","5,9","6,104",Escola Pública,"5,6","7,222",3.0,Ágata,RA-386,Requer avaliação,I
2022,2019,,124.0,"680,000",10.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"7,0","5,000","3,7","8,2","6,323",Escola Pública,"7,5","6,833",3.0,Ágata,RA-387,Sem limitações,I
2022,2019,,101.0,"605,000",8.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 4 (9º ano),Menina,"7,9","5,000","4,5","8,5","6,654",Escola Pública,"5,6","7,722",3.0,Ágata,RA-388,Requer avaliação,I
2022,2019,,66.0,"435,000",4.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menino,"8,0","10,000","3,5","8,9","7,184",Escola Pública,"7,5","7,556",3.0,Ametista,RA-389,Sem limitações,I
2022,2022,,89.0,"563,000",6.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"7,4","5,000","4,7","8,8","6,776",Escola Pública,"6,3","7,722",3.0,Ágata,RA-390,Requer avaliação,I
2022,2022,,69.0,"451,000",3.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"10,0","5,000","5,1","8,1","7,117",Escola Pública,"7,5","8,056",3.0,Ametista,RA-391,Sem limitações,J
2022,2022,,118.0,"657,000",5.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 4 (9º ano),Menino,"9,5","5,000","4,8","8,8","6,418",Escola Pública,"5,6","6,778",3.0,Ágata,RA-392,Não indicado,J
2022,2018,,148.0,"790,000",7.0,-4,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 6 (2º EM),Menina,"10,0","2,500","4,6","5,4","5,518",Escola Pública,"5,0","6,778",3.0,Ágata,RA-393,Não indicado,J
2022,2022,,26.0,"171,000",1.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menina,"9,5","10,000","5,9","8,6","7,897",Escola Pública,"7,5","8,444",3.0,Ametista,RA-394,Sem limitações,J
2022,2018,,39.0,"239,000",2.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menina,"9,0","10,000","4,9","8,9","7,683",Escola Pública,"7,5","8,333",3.0,Ametista,RA-395,Sem limitações,J
2022,2022,,111.0,"637,000",4.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"9,0","5,000","5,6","8,0","6,556",Escola Pública,"6,3","6,556",3.0,Ágata,RA-396,Requer avaliação,J
2022,2017,,137.0,"744,000",6.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 4 (9º ano),Menina,"9,0","5,000","2,8","5,7","5,852",Escola Pública,"6,9","7,167",3.0,Quartzo,RA-397,Requer avaliação,J
2022,2022,,35.0,"221,000",2.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menina,"9,0","10,000","5,5","9,3","7,742",Escola Pública,"7,5","7,500",3.0,Ametista,RA-398,Sem limitações,K
2022,2022,,110.0,"633,000",9.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"6,8","5,000","4,3","9,3","6,580",Escola Pública,"5,6","7,500",3.0,Ágata,RA-399,Requer avaliação,K
2022,2018,,132.0,"720,000",10.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 4 (9º ano),Menino,"9,0","5,000","1,7","8,5","6,042",Escola Pública,"5,0","7,444",3.0,Ágata,RA-400,Requer avaliação,K
2022,2021,,103.0,"609,000",8.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"6,9","5,000","4,3","9,6","6,645",Escola Pública,"7,5","6,722",3.0,Quartzo,RA-401,Sem limitações,K
2022,2019,,152.0,"806,000",13.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"9,0","5,000","3,0","3,7","5,261",Escola Pública,"5,0","7,222",3.0,Ágata,RA-402,Requer avaliação,K
2022,2020,,50.0,"334,000",4.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"9,5","5,000","6,3","9,3","7,455",Escola Pública,"7,5","7,500",3.0,Ametista,RA-403,Sem limitações,K
2022,2020,,100.0,"602,000",7.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"9,0","5,000","5,3","7,3","6,658",Escola Pública,"7,5","6,944",3.0,Ametista,RA-404,Sem limitações,K
2022,2016,,142.0,"769,000",12.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"9,5","5,000","3,3","6,2","5,661",Escola Pública,"5,0","6,000",3.0,Quartzo,RA-405,Requer avaliação,K
2022,2019,,47.0,"314,000",3.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"9,5","5,000","6,6","9,5","7,496",Escola Pública,"7,5","7,333",3.0,Ametista,RA-406,Sem limitações,K
2022,2022,,64.0,"431,000",5.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"8,5","5,000","6,0","9,3","7,195",Escola Pública,"7,5","7,056",3.0,Ametista,RA-407,Sem limitações,K
2022,2022,,94.0,"578,000",6.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"8,0","5,000","3,3","9,7","6,725",Escola Pública,"7,5","7,333",3.0,Ágata,RA-408,Sem limitações,K
2022,2022,,13.0,"99,000",1.0,0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menina,"7,9","10,000","7,8","9,7","8,150",Escola Pública,"7,5","7,500",3.0,Topázio,RA-409,Sem limitações,K
2022,2018,,141.0,"763,000",11.0,-2,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 4 (9º ano),Menino,"7,4","5,000","2,0","6,5","5,675",Escola Pública,"6,3","7,444",3.0,Quartzo,RA-410,Requer avaliação,K
2022,2019,,61.0,"415,000",12.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"6,4","5,000","7,1","8,6","7,232",Escola Pública,"7,5","7,833",3.0,Ametista,RA-411,Não atendido,L
2022,2018,,45.0,"292,000",8.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"8,5","5,000","7,3","9,0","7,556",Escola Pública,"7,5","7,778",3.0,Ágata,RA-412,Não atendido,L
2022,2022,,120.0,"660,000",15.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"6,4","5,000","4,7","8,7","6,408",Escola Pública,"5,6","7,056",3.0,Ágata,RA-413,Requer avaliação,L
2022,2021,,58.0,"399,000",11.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menina,"8,0","5,000","5,9","9,3","7,284",Escola Pública,"7,5","7,667",3.0,Ágata,RA-414,Não atendido,L
2022,2019,,37.0,"235,000",7.0,0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 2 (5º e 6º ano),Menina,"8,0","10,000","6,2","8,3","7,695",Escola Pública,"7,5","8,056",3.0,Topázio,RA-415,Não atendido,L
2022,2018,,23.0,"164,000",6.0,-1,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,Fase 3 (7º e 8º ano),Menino,"9,5","5,000","7,2","9,3","7,913",Rede Decisão,"8,8","8,222",3.0,Ametista,RA-416,Sem limitações,L
